session_id,mitre_tactic_reconnaissance,mitre_tactic_resource_development,mitre_tactic_initial_access,mitre_tactic_execution,mitre_tactic_persistence,mitre_tactic_privilege_escalation,mitre_tactic_defense_evasion,mitre_tactic_credential_access,mitre_tactic_discovery,mitre_tactic_lateral_movement,mitre_tactic_collection,mitre_tactic_command_and_control,mitre_tactic_exfiltration,mitre_tactic_impact,mitre_severity_max,mitre_severity_mean,mitre_severity_weighted,mitre_kill_chain_score,mitre_unique_technique_count,mitre_total_commands,mitre_matched_commands,mitre_severity_tier,mitre_technique_ids
90da8c5d6b82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,none,
ffa2e1559115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4.0,16.0,1,1,1,1,medium,T1049
d795f1a0b9c0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2.0,4.0,1,1,1,1,low,T1082
ca1e94eaf9f7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
fa0da43511eb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
25566cea5c2b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4.0,16.0,1,1,1,1,medium,T1049
da44a9723def,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
d91aaa28a8b9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
389afc5317cb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
df901a05a965,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1033
b0fc31b51744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2.0,4.0,1,1,1,1,low,T1082
5f78999a1118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
51c3128e4d96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4.0,16.0,1,1,1,1,medium,T1049
5675cb5f2e51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1033
4fd0c6070292,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
d27d80a5a1cc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
4657f0935ed8,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
30d14abf87d8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
8c7910d0ecc0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
b00a8b2dda37,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
818b742631ff,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
e89bff0d8f75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
f00bda30716f,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
bdbf460ae92f,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
1bf17355746d,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
d2a9f7f2936d,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
6aab9345a368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1033
8e6388b7d91b,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
f33dba073b47,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
bd22de754656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
23fdf6517414,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
20b702d5487f,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
6ce98bfd242d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,none,
161519f898f0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
a91539c98455,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
70c44e3ac34c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1033
00c62eeb818e,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
602ea95d052d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4.0,16.0,1,1,1,1,medium,T1049
d868d96bf524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1057
d7813797514a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,none,
1e407d3bfbab,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1033
ca6047c54233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
cb5c22a3d759,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
f4ad050b7f5e,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4.0,16.0,1,1,1,1,medium,T1049
87eabf81aabd,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4.0,16.0,1,1,1,1,medium,T1049
704e944e5bf8,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
7349e9de1470,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
ac369f26e2a0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
9c1fa1cc4775,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
72f874acf893,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
11b512902eb1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1083
05453bd268a1,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
df958d14072e,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
51d9f6534bae,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
ebd99c29de33,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
89307ec94b57,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
f216b9a53fe6,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
44557cc67c53,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
a1334d543f12,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
a2b989f92e3f,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
67a8a6dd8106,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
f0c24ac6d336,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
2dd0eb562293,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1083
eb54cc653fa2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
9f525199d047,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
24f59b47c97a,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
df4b6d1c843a,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
eb9948d68dc2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,4,1,low,T1033
466b2fdf8793,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
4af9f44f6e02,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
f261f23959f0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
433166da3979,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,3,1,low,T1033
69c4baf4a2c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,none,
08450791ce45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,none,
2d5fa15916ee,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
3ba291ca6686,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
5e262b0d59fd,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
955905438e38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1083
41790976c02b,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
d5dc1b789d56,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,13,13,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
1fffa6abefd1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
1ec3eb8ba022,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
680c4444308c,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
d0d906e5abcf,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
f80dbcaa9a41,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
6944306f722b,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
7265cdc26a64,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
8faec32af8c8,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
a517fe03f0d4,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,16,14,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
a018a37e4458,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
d9221e54f004,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
178b2739ab91,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
7a3f5175e771,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
b5a58bb044ee,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
86988d563eca,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
e6861c94fd58,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
3053b7f6e355,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
37f4181ab12c,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
5804ac80e99b,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
6a6d759cdd9e,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
a7ed55d2c5b2,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
b096760d2ed0,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,11,11,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
7dc8a74d98f6,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
f67dfe08ed4f,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
ba8f943f4734,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
731ed2909ec9,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
8a82a1f5daa5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
c71d5a14c5ec,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
6bfb40fcba43,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
88371ad34e62,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
4ff84df22fde,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
d5af14d022ba,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
3db11e879b73,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
78ce34647783,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
19dea84ab2f5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
d61eba9479e7,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
66bc019585df,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
bb3bf25ff0d9,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
726ef12f048c,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
3540f03c6606,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
234720d5b803,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
189d8a70a1b9,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
8b859f0098bf,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,15,13,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
9260055d455a,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
47741876a8a2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
ee026e400cf4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
87de1eac3474,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
52332778b787,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
ac54b6ad0c1b,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
7cdd8353f098,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
eec707f91b98,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
744fb4d0fa1c,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
fbf7a8117791,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
a2f2555c66dc,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
fc9f2681d19f,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
4a4a5481a3ae,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
116627a0fd75,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
8bca67fefd08,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
7bdf4713dd6c,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
c10a1cbd0698,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
800c96248a46,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
e4c7da3caaa4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
4972945e0a74,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
3ab7b16b2e63,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
4f83f33130ef,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
423f85eb54af,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
3b825fbcc36f,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,11,11,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
626ceb0911c8,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
2330f4e1087b,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
908c2797b443,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
a0a9fbc15d6f,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
e8ff25b6410b,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
c6a5f92c4bb0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
d3fb578d9a53,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
9ddab13ecc97,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
649731215124,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
4727212b0d0a,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
9d1fae8a169a,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
8524ad7c5c2f,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
abdee1f3ea61,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
b4d15912353b,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
f28e4ef0ad2d,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
3d6e35344b9b,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
dd18676bd371,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
e50b7de79b55,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
6f941a4372b7,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
aa25bd91d657,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
4bf7525b2e6d,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
12aa4da03da4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
bba2dd8660e9,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
0f0483340ebc,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
2175332de269,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
624fdc4c68d7,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
31ba06f0f1e4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
6c3061b61296,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
60605dd2deb3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
008005b97f38,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
007ae7d5fc59,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
d13c9850aaed,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
16443a5b648e,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
824b46bc1307,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
8d4c7bef33dd,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
97046f8a48dc,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
a42e3b6afc04,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
8ca7df3c5122,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
17b2d43de775,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
ba2c76dae771,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
e578daa7ecf1,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
b65783463b25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
1cf614d5ce34,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
117825998dc2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
d85f2b54144d,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
